id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,city,guests_included
37826912,ALOHA Waikiki!  2Bd Honolulu Haven!,263243483,Kathryn,Primary Urban Center,Primary Urban Center,21.27866,-157.82984,Entire home/apt,218,3,0,,,17,171,Honolulu,1
37831235,Espacio Waikiki Penthouse,297732312,Brent,Primary Urban Center,Primary Urban Center,21.27563,-157.82514,Entire home/apt,11200,3,0,,,1,363,Honolulu,7
37835144,Newly Renovated Female ONLY 8-Bed Dorm,219743622,Waikiki Beachside,Primary Urban Center,Primary Urban Center,21.27331,-157.82252,Shared room,99,1,5,10/25/2019,1.47,8,357,Honolulu,1
37835159,Cozy Studio w/ 2 beds in Waikiki 10th Floor,245623842,Hospitality,Primary Urban Center,Primary Urban Center,21.28589,-157.83967,Entire home/apt,99,1,1,11/10/2019,1,18,234,Honolulu,3
37835194,Newly Renovated Female ONLY 4-Bed Dorm,219743622,Waikiki Beachside,Primary Urban Center,Primary Urban Center,21.27164,-157.82264,Shared room,99,1,3,10/21/2019,0.91,8,295,Honolulu,1
37835219,Ocean Escape Steps to the Beach,186952542,Jared,Primary Urban Center,Primary Urban Center,21.27689,-157.82471,Entire home/apt,223,2,5,11/19/2019,1.95,93,330,Honolulu,1
37835983,Amazing Location Studio in Waikiki 15th Floor,245623842,Hospitality,Primary Urban Center,Primary Urban Center,21.28751,-157.83815,Entire home/apt,99,1,0,,,18,211,Honolulu,3
37836349,Remodeled Studio Waikiki 24th Floor,245623842,Hospitality,Primary Urban Center,Primary Urban Center,21.2859,-157.83851,Entire home/apt,109,1,0,,,18,222,Honolulu,3
37838519,"downtown 1bedr 1bathr new house,share livingroom",286515308,Zhoujie,Primary Urban Center,Primary Urban Center,21.32061,-157.84991,Private room,50,31,1,9/30/2019,0.45,5,354,Honolulu,1
37838653,*New Listing in Heart of Waikiki *,245623842,Hospitality,Primary Urban Center,Primary Urban Center,21.28786,-157.83799,Entire home/apt,99,1,0,,,18,230,Honolulu,4
37839883,2 Br Ocean View Suite @ Aston Waikiki Beach Tower,18888779,Iryna,Primary Urban Center,Primary Urban Center,21.27464,-157.82474,Entire home/apt,630,7,0,,,2,348,Honolulu,1
37853202,Meads Home,286656705,Timothy,East Honolulu,East Honolulu,21.29703,-157.76396,Entire home/apt,201,5,1,9/20/2019,0.39,1,342,Honolulu,1
37859849,Private room with a view,30538849,Nina,Primary Urban Center,Primary Urban Center,21.32615,-157.85413,Private room,60,17,0,,,2,365,Honolulu,1
37861305,Newly Renovated! Waikiki amazing view! _„«_ìåèÈ_,118764060,Yuka,Primary Urban Center,Primary Urban Center,21.28603,-157.8351,Entire home/apt,100,1,17,12/1/2019,7.08,1,54,Honolulu,2
37863374,"Location in Waikiki, 1 bedroom, 1 bath",226893142,Manager,Primary Urban Center,Primary Urban Center,21.27999,-157.82687,Entire home/apt,65,30,0,,,26,182,Honolulu,1
37884599,Waikiki Studio at The Aqua Palms,21302839,Chris & Jess,Primary Urban Center,Primary Urban Center,21.26921,-157.81718,Entire home/apt,140,1,0,,,27,86,Honolulu,1
37884778,Spacious studio near Int. Marketplace with Parking,93196809,Winnie,Primary Urban Center,Primary Urban Center,21.27827,-157.8234,Entire home/apt,88,1,9,11/29/2019,3.65,2,76,Honolulu,2
37887857,New kakaako luxury condominium.,19456016,Shiori,Primary Urban Center,Primary Urban Center,21.29841,-157.86135,Entire home/apt,125,180,0,,,1,365,Honolulu,1
37891580,"Downtown 1bedr 1bathr ,share livingroom best price",286515308,Zhoujie,Primary Urban Center,Primary Urban Center,21.32042,-157.84425,Private room,50,31,0,,,5,355,Honolulu,1
37893921,Room with a view,30538849,Nina,Primary Urban Center,Primary Urban Center,21.32214,-157.8498,Private room,62,15,1,10/11/2019,0.54,2,304,Honolulu,1
37902643,Amazing Waikiki Beach Views!!,110166245,Eleanor,Primary Urban Center,Primary Urban Center,21.28381,-157.83926,Entire home/apt,129,2,2,10/31/2019,0.76,1,214,Honolulu,1
37907541,Private Master Bedroom 2 Miles to Waikiki!,198500658,Joe,Primary Urban Center,Primary Urban Center,21.29666,-157.79956,Private room,65,1,8,12/1/2019,2.61,3,11,Honolulu,1
37912595,Walking Distance Waikiki Beach Condo 1BR/1BA/5BEDS,74794255,Peter,Primary Urban Center,Primary Urban Center,21.28386,-157.8278,Entire home/apt,150,30,5,11/29/2019,2.38,1,0,Honolulu,6
37915327,Waikiki Vacation Studio Unit #P1,102001314,Julian Kim,Primary Urban Center,Primary Urban Center,21.28569,-157.83336,Entire home/apt,89,30,1,9/14/2019,0.37,62,272,Honolulu,2
37917007,Waikiki Vacation Studio Unit #P11,102001314,Julian Kim,Primary Urban Center,Primary Urban Center,21.28692,-157.83135,Entire home/apt,79,30,2,9/17/2019,0.65,62,219,Honolulu,2
37918672,"30 DAY+ RENTAL (CENTRAL, PARKING, QUIET)",264564739,Ashley And Michelle,Primary Urban Center,Primary Urban Center,21.36718,-157.91997,Entire home/apt,220,30,1,10/24/2019,0.7,1,340,Honolulu,1
37960098,Kahala Ocean Suite Beachfront Luxury Condo,10496350,Elite Vacation Rentals,East Honolulu,East Honolulu,21.27191,-157.77498,Entire home/apt,3000,7,0,,,54,356,Honolulu,1
37975273,Convenient location in Waikiki =Close to the beach,132654803,David,Primary Urban Center,Primary Urban Center,21.2778,-157.82178,Entire home/apt,100,1,6,11/14/2019,3.6,2,0,Honolulu,1
37976454,äÖƒPRIME LocationäÖƒNewly Furnished | Spotless | Comfy,287984023,Hongye,Primary Urban Center,Primary Urban Center,21.27152,-157.81567,Entire home/apt,148,1,7,12/3/2019,2.92,4,213,Honolulu,2
37989039,"Modern oceanview unit w/ A/C, tennis, gym, W/D. Near beaches!",111808435,Vacasa,Primary Urban Center,Primary Urban Center,21.28032,-157.82616,Entire home/apt,205,30,0,,,262,161,Honolulu,1
38003230,Beachy Cool,252676552,LuckyCat,Primary Urban Center,Primary Urban Center,21.27619,-157.82308,Entire home/apt,95,3,1,9/25/2019,0.42,2,215,Honolulu,1
38016301,Gorgeous Condo in Heart of Waikiki FREE PARKING,55104253,Tyler,Primary Urban Center,Primary Urban Center,21.28595,-157.83296,Entire home/apt,113,1,10,11/26/2019,2.91,1,140,Honolulu,4
38017343,"Ocean view condo in Waikiki w/ balcony, shared tennis, gym, & putting green",111808435,Vacasa,Primary Urban Center,Primary Urban Center,21.28005,-157.82633,Entire home/apt,153,30,0,,,262,87,Honolulu,1
38017384,"Waikiki condo w/ lanai, downtown views, shared tennis, & fitness room!",111808435,Vacasa,Primary Urban Center,Primary Urban Center,21.28133,-157.82759,Entire home/apt,206,30,0,,,262,0,Honolulu,1
38021472,honolu downtown 6bedr 6bathr new house best price,43042466,Jing,Primary Urban Center,Primary Urban Center,21.32909,-157.844,Entire home/apt,300,30,0,,,4,362,Honolulu,12
38021568,best view honolulu 3 bedr 2 bathr unit  best price,43042466,Jing,Primary Urban Center,Primary Urban Center,21.29085,-157.79413,Entire home/apt,150,31,0,,,4,160,Honolulu,4
38024314,Waikiki Beach Tower- Luxury prime Location with FREE PARKING,90219663,Arrived,Primary Urban Center,Primary Urban Center,21.27526,-157.82509,Entire home/apt,592,1,0,,,45,205,Honolulu,6
38024317,Waikiki Townhouse 2503 - Perfect location in the Waikiki Townhouse,90219663,Arrived,Primary Urban Center,Primary Urban Center,21.27731,-157.82158,Entire home/apt,154,1,0,,,45,351,Honolulu,4
38025122,Newly Remodeled Chic Home By Diamond Head,262020087,Jonathan,Primary Urban Center,Primary Urban Center,21.26816,-157.79603,Entire home/apt,175,3,10,12/3/2019,3.37,2,53,Honolulu,6
38028534,New Modern Peaceful Studio next to Diamond Head,262020087,Jonathan,Primary Urban Center,Primary Urban Center,21.26727,-157.79572,Entire home/apt,75,1,14,11/25/2019,4.42,2,58,Honolulu,1
38031934,"Beautiful sunset, Oceanfront condo-Free parking",74053531,David,Primary Urban Center,Primary Urban Center,21.2844,-157.8394,Entire home/apt,250,3,6,11/22/2019,2.22,1,99,Honolulu,1
38067228,Fabulous Studio Heart of Waikiki Beach!l1 mo min*,261623959,Peter,Primary Urban Center,Primary Urban Center,21.27836,-157.82309,Entire home/apt,75,27,2,11/9/2019,0.92,1,293,Honolulu,2
38072839,Waikiki Home Base 1 Block 2 Beach! *LEGAL RENTAL,11763720,Richard,Primary Urban Center,Primary Urban Center,21.27267,-157.82199,Entire home/apt,999,1,1,11/9/2019,1,20,286,Honolulu,2
38100036,Beautiful Studio | 1 Block to Beach | AC&WiFi,42612930,Midway Realty LLC,Primary Urban Center,Primary Urban Center,21.27656,-157.82496,Entire home/apt,99,1,4,11/18/2019,2.07,42,1,Honolulu,1
38107321,Good location vacation home /Clean  private space,246293990,Andy,Primary Urban Center,Primary Urban Center,21.28472,-157.83366,Entire home/apt,100,1,6,11/3/2019,2.37,6,129,Honolulu,2
38110283,Home is Where you Park it,289316335,Denver,Primary Urban Center,Primary Urban Center,21.29191,-157.80949,Entire home/apt,200,2,4,10/29/2019,1.79,1,279,Honolulu,1
38130441,Heart of Waikiki! Friday Night Fireworks! Washlet!,69552498,Captain Cook Resorts,Primary Urban Center,Primary Urban Center,21.27947,-157.83129,Entire home/apt,305,3,3,11/19/2019,2.57,168,277,Honolulu,1
38130731,Bright ocean view condo w/ lanai & shared tennis/gym - close to the beach!,111808435,Vacasa,Primary Urban Center,Primary Urban Center,21.28189,-157.82591,Entire home/apt,176,30,0,,,262,83,Honolulu,1
38130741,"Spacious high level Waikiki unit w/ gym, tennis, full kitchen, WiFi",111808435,Vacasa,Primary Urban Center,Primary Urban Center,21.28172,-157.82736,Entire home/apt,144,30,0,,,262,130,Honolulu,1
38131027,Great Mountain views!  Washlet!  Sleeps 4! WU2807,69552498,Captain Cook Resorts,Primary Urban Center,Primary Urban Center,21.27482,-157.81984,Entire home/apt,124,30,0,,,168,252,Honolulu,1
38132999,"only camping equipment, you book your camp.",162907660,Rukmini,Primary Urban Center,Primary Urban Center,21.27532,-157.81944,Entire home/apt,45,1,3,10/23/2019,0.97,7,355,Honolulu,2
38160167,"Ultra modern Comfy Studio, Amazing Beach Location!",43793840,Mark,Primary Urban Center,Primary Urban Center,21.27298,-157.82279,Entire home/apt,142,3,6,11/10/2019,2.4,105,307,Honolulu,1
38160574,Oceanfront on Oahu's Gold Coast! CS604,69552498,Captain Cook Resorts,Primary Urban Center,Primary Urban Center,21.26131,-157.82001,Entire home/apt,206,30,0,,,168,164,Honolulu,1
38161009,"Great location in Waikiki, beautiful views",226893142,Manager,Primary Urban Center,Primary Urban Center,21.2803,-157.82795,Entire home/apt,65,30,0,,,26,168,Honolulu,1
38162092,Great location in Waikiki,226893142,Manager,Primary Urban Center,Primary Urban Center,21.27985,-157.82794,Entire home/apt,65,30,0,,,26,210,Honolulu,1
38162597,Quiet and cozy 1 bedroom in Waikiki,226893142,Manager,Primary Urban Center,Primary Urban Center,21.2813,-157.82822,Entire home/apt,60,30,0,,,26,209,Honolulu,3
38163273,Amazing view 1 bedroom in Waikiki,226893142,Manager,Primary Urban Center,Primary Urban Center,21.28173,-157.82674,Entire home/apt,65,30,0,,,26,208,Honolulu,1
38163485,"Beautiful, Quiet, Clean 1 bedroom",226893142,Manager,Primary Urban Center,Primary Urban Center,21.28012,-157.82812,Entire home/apt,65,30,0,,,26,90,Honolulu,1
38163628,Discovery Bay (Phone number hidden by Airbnb) pa Ocean & Mountain View - 1K1S,130485798,Gaia Hawaii,Primary Urban Center,Primary Urban Center,21.28482,-157.83924,Entire home/apt,170,1,0,,,23,72,Honolulu,3
38163868,"OCEAN view ,Great location in Waikiki",226893142,Manager,Primary Urban Center,Primary Urban Center,21.28202,-157.82673,Entire home/apt,60,30,0,,,26,164,Honolulu,3
38164206,Recently renovated 1 bedroom Royal Kuhio,226893142,Manager,Primary Urban Center,Primary Urban Center,21.27984,-157.82746,Entire home/apt,60,30,0,,,26,204,Honolulu,3
38173512,1bed/1bath full kitchen,107133121,Allicia,Primary Urban Center,Primary Urban Center,21.30906,-157.8614,Entire home/apt,130,3,6,11/30/2019,2.2,1,339,Honolulu,2
38182719,Family Friendly 1 Bedroom Condo,232254611,Nelson,Primary Urban Center,Primary Urban Center,21.27851,-157.83128,Entire home/apt,104,7,0,,,1,7,Honolulu,1
38184874,Royal Aloha in Waikiki,186952542,Jared,Primary Urban Center,Primary Urban Center,21.28806,-157.83423,Entire home/apt,999,30,2,11/10/2019,1.36,93,0,Honolulu,1
38194589,Cozy & Clean 2 Bedroom Suite in Lovely Kaimuki,34012869,Ivy,Primary Urban Center,Primary Urban Center,21.27961,-157.79882,Entire home/apt,218,1,7,11/19/2019,2.66,2,197,Honolulu,4
38195007,Cozy private studio in Honolulu (with Strong AC),42351306,Christy Charity,Primary Urban Center,Primary Urban Center,21.33503,-157.85771,Entire home/apt,65,1,17,12/3/2019,6.37,1,1,Honolulu,2
38196692,Hawaiian Harbor Escape-Waterfront/Shopping/AC,56520924,Karen M,East Honolulu,East Honolulu,21.29509,-157.70157,Entire home/apt,420,3,0,,,28,350,Honolulu,1
38199514,New Listing! All-Suite Beachside Condo in Waikiki,154324699,TurnKey Vacation Rentals,Primary Urban Center,Primary Urban Center,21.27289,-157.8208,Entire home/apt,201,3,1,10/14/2019,0.57,61,340,Honolulu,4
38214875,Private Queen bedroom in Hawaiian Style Home,77975663,Kelly,Primary Urban Center,Primary Urban Center,21.27172,-157.81518,Private room,89,2,2,11/6/2019,0.82,2,19,Honolulu,1
38216822,Heavenly Valley Retreat,205825821,Cliff & Mary,Primary Urban Center,Primary Urban Center,21.30394,-157.78312,Entire home/apt,50,180,0,,,1,315,Honolulu,1
38222131,Waikiki Landmark,265695620,Thomas,Primary Urban Center,Primary Urban Center,21.28779,-157.83472,Entire home/apt,180,30,0,,,2,255,Honolulu,1
38238954,NEWLY RENOVATED MODERN WAIKIKI STUDIO!,290574097,Janin,Primary Urban Center,Primary Urban Center,21.27941,-157.82402,Entire home/apt,99,1,5,11/18/2019,1.83,1,0,Honolulu,1
38241923,Two (2) double bed studio. Waikiki Central Hotel,287940138,Jason,Primary Urban Center,Primary Urban Center,21.27565,-157.82464,Hotel room,159,1,1,10/13/2019,0.57,1,242,Honolulu,1
38255738,3 BDRM/2 Bath/Ocean View/City View *30 Day Rental*,46430724,Mary,Primary Urban Center,Primary Urban Center,21.27653,-157.82381,Entire home/apt,288,30,1,10/13/2019,0.57,9,226,Honolulu,1
38257696,"Rent a whole beautiful house, 10 min from Waikiki!",158110783,Kelly,Primary Urban Center,Primary Urban Center,21.31691,-157.84824,Entire home/apt,340,30,0,,,3,334,Honolulu,6
38261904,Private Apt - No Cleaning Fee - Polynesian Hostel,125739154,Shelley,Primary Urban Center,Primary Urban Center,21.2726,-157.82266,Private room,140,3,0,,,5,343,Honolulu,1
38273330,"Private room with private entrance, great location",128502078,Marina,Primary Urban Center,Primary Urban Center,21.352,-157.858,Entire home/apt,89,1,2,11/29/2019,2,8,8,Honolulu,2
38288058,Luxury Oceanview 4 Bed/4Ba Kamehame Ridge Retreat,190022103,Manny,East Honolulu,East Honolulu,21.30016,-157.68132,Entire home/apt,394,30,0,,,4,218,Honolulu,1
38299409,"12th floor Gem, Diamond Head Views, Stunning . . .",43793840,Mark,Primary Urban Center,Primary Urban Center,21.26144,-157.82089,Entire home/apt,149,3,4,11/9/2019,1.58,105,259,Honolulu,1
38300130,Best Value on Diamond Head! Ocean Queen Suite,43793840,Mark,Primary Urban Center,Primary Urban Center,21.26189,-157.81942,Entire home/apt,138,3,6,11/21/2019,2.54,105,240,Honolulu,2
38300372,New Year's Eve at Waikiki Family Resort,243780856,Gary,Primary Urban Center,Primary Urban Center,21.27856,-157.83041,Entire home/apt,274,3,0,,,1,0,Honolulu,1
38301200,"Comfy Diamond Head Studio Sleeps 4, Free Wifi",43793840,Mark,Primary Urban Center,Primary Urban Center,21.2614,-157.81985,Entire home/apt,146,3,3,11/22/2019,1.2,105,290,Honolulu,1
38301583,Comfy Cal King Studio A in Quaint Kaimuki,34012869,Ivy,Primary Urban Center,Primary Urban Center,21.27985,-157.80032,Entire home/apt,99,1,12,11/30/2019,4.29,2,184,Honolulu,1
38301653,5 Guest Diamond Head Beach Patio Suite,43793840,Mark,Primary Urban Center,Primary Urban Center,21.26178,-157.82006,Entire home/apt,148,30,3,11/11/2019,1.11,105,309,Honolulu,1
38303846,Waikiki  Free parking : 3bedroom-2Bathroom,170105281,Terry,Primary Urban Center,Primary Urban Center,21.286,-157.83337,Entire home/apt,189,1,6,11/16/2019,2.2,1,14,Honolulu,4
38314963,Hotel Type Best Price Ocean View Ala Moana! (AH11),42705922,Lei Hawaii,Primary Urban Center,Primary Urban Center,21.28919,-157.83907,Entire home/apt,55,2,0,,,41,272,Honolulu,2
38314970,Diamond Head and Ocean View! Ala Moana! (AH117),42705922,Lei Hawaii,Primary Urban Center,Primary Urban Center,21.28908,-157.8389,Entire home/apt,66,2,1,11/18/2019,1,41,310,Honolulu,2
38314980,Colony Surf. The Oceanfront Ocean and Diamond Head View!,42705922,Lei Hawaii,Primary Urban Center,Primary Urban Center,21.26275,-157.8216,Entire home/apt,60,30,0,,,41,260,Honolulu,4
38317007,"Oceanview Studio, Center of Waikiki w/Free Parking",274646531,Yuri,Primary Urban Center,Primary Urban Center,21.27984,-157.82677,Entire home/apt,140,1,9,11/28/2019,3.8,7,29,Honolulu,5
38323433,Ocean View Condo on Waikiki Beach,61870189,Karen,Primary Urban Center,Primary Urban Center,21.27313,-157.82288,Entire home/apt,300,14,1,11/11/2019,1,5,314,Honolulu,4
38326213,WPH1608 King bed 3 min walk to Waikiki Beach LEGAL,2349948,Hawaii Dream Realty TEAM,Primary Urban Center,Primary Urban Center,21.27771,-157.82246,Entire home/apt,169,2,1,10/13/2019,0.57,41,142,Honolulu,2
38349781,"Marbled Suite near Waikiki, Ala Moana, McCully",245640528,Samson,Primary Urban Center,Primary Urban Center,21.29477,-157.83031,Entire home/apt,95,30,0,,,2,207,Honolulu,6
38354070,New Listing Special in Waikiki 21st floor,245623842,Hospitality,Primary Urban Center,Primary Urban Center,21.28739,-157.83986,Entire home/apt,99,1,3,11/18/2019,2.31,18,253,Honolulu,3
38355133,Spectacular Panoramic Views Special Price,245623842,Hospitality,Primary Urban Center,Primary Urban Center,21.2877,-157.83824,Entire home/apt,99,1,0,,,18,233,Honolulu,3
38355464,"2 Bedroom Condo with Parking Included, Waikiki",26168204,Erika,Primary Urban Center,Primary Urban Center,21.28679,-157.83407,Entire home/apt,215,4,1,10/12/2019,0.56,7,289,Honolulu,1
38355535,1 Bedroom Lanai Suite with Queen Bed & Sofabed,43793840,Mark,Primary Urban Center,Primary Urban Center,21.2618,-157.82006,Entire home/apt,145,3,7,11/12/2019,2.63,105,240,Honolulu,1
38357176,High floor studio w/ Gorgeous views!!,245623842,Hospitality,Primary Urban Center,Primary Urban Center,21.28592,-157.83863,Entire home/apt,99,1,0,,,18,217,Honolulu,3
38357316,Panoramic Ocean Views....Penthouse (PH601),26591491,Rick,Primary Urban Center,Primary Urban Center,21.28599,-157.83187,Entire home/apt,450,3,1,9/11/2019,0.35,24,268,Honolulu,1
38363665,äÖƒPRIME LocationäÖƒNewly Furnished | Unit H,287984023,Hongye,Primary Urban Center,Primary Urban Center,21.27233,-157.81575,Entire home/apt,148,1,5,12/1/2019,1.88,4,230,Honolulu,2
38363970,äÖƒPRIME LocationäÖƒNewly Furnished | Comfy | Unit K,287984023,Hongye,Primary Urban Center,Primary Urban Center,21.27261,-157.81389,Entire home/apt,148,1,5,12/1/2019,2.14,4,243,Honolulu,2
38364207,Nice big studio in Waikiki.,27816428,Matt,Primary Urban Center,Primary Urban Center,21.28482,-157.83775,Entire home/apt,110,1,3,11/18/2019,1.84,7,333,Honolulu,1
38364221,äÖƒPRIME LocationäÖƒNewly Furnished | Comfy | Getaway,287984023,Hongye,Primary Urban Center,Primary Urban Center,21.27145,-157.81532,Entire home/apt,188,1,3,11/25/2019,1.25,4,233,Honolulu,4
38374562,The Luana Waikiki. Free parking. No hidden fees.,211935700,Philip,Primary Urban Center,Primary Urban Center,21.28335,-157.83112,Entire home/apt,140,2,16,12/1/2019,5.85,1,129,Honolulu,1
38377435,Lava Zen Retreat steps to Waikiki Beach,3222390,Rey,Primary Urban Center,Primary Urban Center,21.27757,-157.82309,Entire home/apt,120,3,0,,,3,318,Honolulu,1
38391566,2 Min Walk to Waikiki BeachäÖÊOcean ViewäÖÊ85 Reviews,108599645,Jack & Mia,Primary Urban Center,Primary Urban Center,21.27546,-157.82253,Entire home/apt,120,2,3,11/30/2019,3,3,194,Honolulu,1
38392022,Ocean View Relaxing Unit in Waikiki,19409801,Shiori,Primary Urban Center,Primary Urban Center,21.27559,-157.82189,Entire home/apt,265,1,9,11/14/2019,3.33,6,270,Honolulu,1
38403807,Great deal for a 1 bedroom hotel stay in Waikiki,72819328,Karl,Primary Urban Center,Primary Urban Center,21.27836,-157.83154,Private room,1000,3,0,,,2,0,Honolulu,1
38411829,Ground Floor Studio Sleeps 4 on the Gold Coast,43793840,Mark,Primary Urban Center,Primary Urban Center,21.26018,-157.81972,Entire home/apt,138,2,5,11/11/2019,2.46,105,264,Honolulu,1
38412894,Oceanfront 2 Bedroom Condo w/Full Kitchen & Lanai,43793840,Mark,Primary Urban Center,Primary Urban Center,21.26002,-157.81994,Entire home/apt,389,2,0,,,105,297,Honolulu,1
38414457,Large 2 Bedroom Suite w/ Oceanfront Lanai,43793840,Mark,Primary Urban Center,Primary Urban Center,21.26159,-157.81973,Entire home/apt,385,2,3,11/18/2019,2.43,105,297,Honolulu,1
38439246,"Discovery Bay 1 Bdrm City Views, parking WIFI pool",24712052,Hawaii Vacation Properties Llc,Primary Urban Center,Primary Urban Center,21.2864,-157.83737,Entire home/apt,190,90,0,,,62,232,Honolulu,1
38441052,Beach Getaway Walk everywhere Waikiki,136001801,L. Grace,Primary Urban Center,Primary Urban Center,21.27319,-157.81806,Entire home/apt,98,2,4,11/11/2019,1.6,5,215,Honolulu,1
38457341,Private Bedroom in 3 Bed Home 2 Miles to Waikiki!,198500658,Joe,Primary Urban Center,Primary Urban Center,21.29543,-157.79951,Private room,50,4,1,11/3/2019,0.91,3,16,Honolulu,1
38462380,Modern luxury condo in the heart of Downtown HNL,87581627,Alex,Primary Urban Center,Primary Urban Center,21.30683,-157.86158,Private room,38,1,0,,,1,70,Honolulu,1
38462848,Hip and Modern Design - Waikiki Grand Hotel,43793840,Mark,Primary Urban Center,Primary Urban Center,21.27281,-157.82074,Entire home/apt,130,3,4,11/23/2019,2.61,105,302,Honolulu,2
38463464,¥_ì¥__¥_‡¥_‡_Ÿ_ÎË€ÎìÁ¥__¥_ç¥__¥__¥_‹¥__¥__¥_Á¥__¥_¬¥_ù!¥_ë¥_»¥_Ö¥_ë¥_‚¥_Á¥_ï1BR¥_«6___Î¬Ë___Îè¿¥__¥_ô¥_Á¥__¥_å¥_»¥_µ¥_Á¥__¥_å¥_ù¥_†¥__¥__¥_Á,293253554,Kenchi,Primary Urban Center,Primary Urban Center,21.2815,-157.82794,Entire home/apt,230,30,0,,,1,120,Honolulu,4
38466600,GREENWOOD  Room 1,36984221,Ariunaa,Primary Urban Center,Primary Urban Center,21.34957,-157.90367,Private room,78,30,1,9/14/2019,0.37,2,0,Honolulu,1
38466626,**New Listing ** Special Rates **2 Blocks to Beach,210430041,Alyssa,Primary Urban Center,Primary Urban Center,21.28023,-157.8247,Entire home/apt,100,1,1,11/5/2019,1,14,119,Honolulu,1
38487577,Waikiki Sunset Condo*Free Parking/Full Kitchen/AC,130218595,Fahreen,Primary Urban Center,Primary Urban Center,21.27373,-157.81952,Entire home/apt,149,24,0,,,3,103,Honolulu,3
38493450,Renovated Aqua Palms cozy studio in waikiki,17224032,Hey Lyon,Primary Urban Center,Primary Urban Center,21.286,-157.83723,Entire home/apt,97,1,16,11/23/2019,6.15,4,229,Honolulu,1
38503470,ocean view 2bedrooms/ 1 free parking 08,131883023,Zoe,East Honolulu,East Honolulu,21.28808,-157.70503,Entire home/apt,160,30,0,,,7,342,Honolulu,1
38516876,Waikiki Escape - One Bedroom with parking!,21302839,Chris & Jess,Primary Urban Center,Primary Urban Center,21.27531,-157.82206,Entire home/apt,180,1,2,11/12/2019,1.76,27,47,Honolulu,1
38518415,"Partial Ocean View, Free Parking & WiFi  WB2410T2",69552498,Captain Cook Resorts,Primary Urban Center,Primary Urban Center,21.27547,-157.82121,Entire home/apt,196,3,0,,,168,249,Honolulu,1
38519886,"Beautifully renovated unit at the Ilikai Hotel| Sleeps: 1 Bedroom, 1 Bathroom",91744864,Vacations,Primary Urban Center,Primary Urban Center,21.28332,-157.83792,Entire home/apt,243,3,0,,,21,273,Honolulu,5
38519888,"Hawaii's Number 1 Luxury Condo ""Park Lane"" (30 Nights Minimum Stay)| Sleeps: 2 Bedroom, 2 Bathroom",91744864,Vacations,Primary Urban Center,Primary Urban Center,21.29044,-157.84745,Entire home/apt,1923,3,0,,,21,364,Honolulu,4
38519889,"Lanikea At Waikiki Luxury condo in Waikiki with parking (30 Nights Minimum)| Sleeps: 2 Bedroom, 2 Bathroom",91744864,Vacations,Primary Urban Center,Primary Urban Center,21.28343,-157.82947,Entire home/apt,243,30,0,,,21,102,Honolulu,6
38519892,"Ocean view from the Ilikai| Sleeps: Studio, 1 Bathroom",91744864,Vacations,Primary Urban Center,Primary Urban Center,21.28498,-157.83896,Entire home/apt,173,3,0,,,21,300,Honolulu,4
38519895,"Beautiful Ocean View from the 7th floor. Beach Front Property at Colony Surf| Sleeps: Studio, 1 Bathroom",91744864,Vacations,Primary Urban Center,Primary Urban Center,21.26114,-157.8208,Entire home/apt,154,30,0,,,21,221,Honolulu,4
38519896,"Cozy 2 bedroom unit available for short-term rental. Located in Waikiki| Sleeps: 2 Bedroom, 1 Bathroom",91744864,Vacations,Primary Urban Center,Primary Urban Center,21.28764,-157.83369,Entire home/apt,217,3,0,,,21,315,Honolulu,6
38519899,"Luxury condo at One Ala Moana, Great location! Fabulous Amenities!| Sleeps: 2 Bedroom, 2 Bathroom",91744864,Vacations,Primary Urban Center,Primary Urban Center,21.29288,-157.84019,Entire home/apt,320,3,0,,,21,81,Honolulu,4
38520640,ocean view studio / 1 free parking 06,131883023,Zoe,East Honolulu,East Honolulu,21.28843,-157.70527,Entire home/apt,120,30,0,,,7,324,Honolulu,1
38553427,Seaside Escape,93069241,Andrew,East Honolulu,East Honolulu,21.27846,-157.74878,Entire home/apt,350,2,3,11/26/2019,3,9,257,Honolulu,4
38555583,the ELEPHANT ROOM of WAIKIKI,60832928,Bj & Co,Primary Urban Center,Primary Urban Center,21.27805,-157.82575,Entire home/apt,159,2,8,11/19/2019,3.16,19,125,Honolulu,2
38566109,WAIKIKI OCEAN VIEW STUDIO w/ Kitchenette - LEGAL!!,221569583,Ryan,Primary Urban Center,Primary Urban Center,21.27291,-157.82056,Entire home/apt,149,3,2,11/23/2019,2,4,300,Honolulu,1
38573374,"Ocean View, Modern Gold, Studio, Waikiki, New B",101179668,Shannon,Primary Urban Center,Primary Urban Center,21.27488,-157.8232,Entire home/apt,149,2,15,12/1/2019,6.08,4,176,Honolulu,2
38574363,"Ocean View, Corner studio, Modern Gold, Waikiki A",101179668,Shannon,Primary Urban Center,Primary Urban Center,21.27473,-157.82499,Entire home/apt,139,2,11,11/28/2019,5.08,4,124,Honolulu,2
38584390,"Bright, stylish 1 Bedroom in Waikiki",68827489,Jay,Primary Urban Center,Primary Urban Center,21.28711,-157.83992,Entire home/apt,130,2,10,12/1/2019,4.17,2,33,Honolulu,1
